#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group	groseq_dht.plus	groseq_dht.plus	groseq_dht.minus	groseq_dht.minus	groseq_dmso.plus	groseq_dmso.plus	groseq_dmso.minus	groseq_dmso.minus
chr7	69928386	69928736	chr7:69928386-69928736	.	.	69928386	69928736	0	1	350	69928380	non.ARBS.M.bed	0	0	0	0	0	0.4485	0.7151	0
chr14	65584908	65585258	chr14:65584908-65585258	.	.	65584908	65585258	0	1	350	65584902	non.ARBS.M.bed	0	0.07623	0	1.067	0	0	0	0
chr11	26931994	26932344	chr11:26931994-26932344	.	.	26931994	26932344	0	1	350	26931992	non.ARBS.M.bed	0	0	0	1.067	0	0	0	0
chr1	175201431	175201781	chr1:175201431-175201781	.	.	175201431	175201781	0	1	350	175201430	non.ARBS.M.bed	0	0	1.067	0	0	0	0	0
chr1	233712901	233713251	chr1:233712901-233713251	.	.	233712901	233713251	0	1	350	233712899	non.ARBS.M.bed	0	0	0	1.067	0	0	0	0
chr13	89600656	89601006	chr13:89600656-89601006	.	.	89600656	89601006	0	1	350	89600648	non.ARBS.M.bed	0	0	0.3309	0.7365	0	0	0	0
chr1	184874563	184874913	chr1:184874563-184874913	.	.	184874563	184874913	0	1	350	184874562	non.ARBS.M.bed	0	0	0	1.067	0	0	0	0
chr8	118072500	118072850	chr8:118072500-118072850	.	.	118072500	118072850	0	1	350	118072499	non.ARBS.M.bed	0	0	0.2668	0.8005	0	0	0	0
chr3	59526955	59527305	chr3:59526955-59527305	.	.	59526955	59527305	0	1	350	59526950	non.ARBS.M.bed	0	0	0	1.067	0	0	0	0
chr3	110578695	110579045	chr3:110578695-110579045	.	.	110578695	110579045	0	1	350	110578694	non.ARBS.M.bed	0	0	1.067	0	0	0	0	0
chr2	226864290	226864640	chr2:226864290-226864640	.	.	226864290	226864640	0	1	350	226864288	non.ARBS.M.bed	0	0	0.6938	0.3736	0	0	0	0
chr7	79907128	79907478	chr7:79907128-79907478	.	.	79907128	79907478	0	1	350	79907121	non.ARBS.M.bed	0	0	0.5657	0.5017	0	0	0	0
chr18	39429545	39429895	chr18:39429545-39429895	.	.	39429545	39429895	0	1	350	39429542	non.ARBS.M.bed	0	0	0.2135	0.8539	0	0	0	0
chr2	226707656	226708006	chr2:226707656-226708006	.	.	226707656	226708006	0	1	350	226707654	non.ARBS.M.bed	0	0	0.3309	0.7365	0	0	0	0
chr15	81060338	81060688	chr15:81060338-81060688	.	.	81060338	81060688	0	1	350	81060330	non.ARBS.M.bed	0	0	1.067	0	0	0	0	0
chr5	136850810	136851160	chr5:136850810-136851160	.	.	136850810	136851160	0	1	350	136850809	non.ARBS.M.bed	0	0	0.9073	0.1601	0	0	0	0
chr9	72117696	72118046	chr9:72117696-72118046	.	.	72117696	72118046	0	1	350	72117689	non.ARBS.M.bed	0	0	1.067	0	0	0	0	0
chr1	185485377	185485727	chr1:185485377-185485727	.	.	185485377	185485727	0	1	350	185485376	non.ARBS.M.bed	0	0	1.067	0	0	0	0	0
chr1	115892144	115892494	chr1:115892144-115892494	.	.	115892144	115892494	0	1	350	115892143	non.ARBS.M.bed	0	0	0.7365	0.3309	0	0	0	0
chr6	45795616	45795966	chr6:45795616-45795966	.	.	45795616	45795966	0	1	350	45795612	non.ARBS.M.bed	0	0	0	1.067	0	0	0	0
chrX	117717952	117718302	chrX:117717952-117718302	.	.	117717952	117718302	0	1	350	117717951	non.ARBS.M.bed	0	0	0.2882	0.7792	0	0	0	0
chr11	35276930	35277280	chr11:35276930-35277280	.	.	35276930	35277280	0	1	350	35276927	non.ARBS.M.bed	0	0	0	1.067	0	0	0	0
chr6	24734250	24734600	chr6:24734250-24734600	.	.	24734250	24734600	0	1	350	24734248	non.ARBS.M.bed	0	0	1.067	0	0	0	0	0
chr5	168459008	168459358	chr5:168459008-168459358	.	.	168459008	168459358	0	1	350	168459007	non.ARBS.M.bed	0	0	0.8859	0.1815	0	0	0	0
chr1	79092819	79093169	chr1:79092819-79093169	.	.	79092819	79093169	0	1	350	79092812	non.ARBS.M.bed	0	0	0	1.067	0	0	0	0
chr8	18979543	18979893	chr8:18979543-18979893	.	.	18979543	18979893	0	1	350	18979542	non.ARBS.M.bed	0	0	1.067	0	0	0	0	0
chr4	14839554	14839904	chr4:14839554-14839904	.	.	14839554	14839904	0	1	350	14839553	non.ARBS.M.bed	0	0	0.3095	0.7578	0	0	0	0
chr7	25396196	25396546	chr7:25396196-25396546	.	.	25396196	25396546	0	1	350	25396194	non.ARBS.M.bed	0	0	0.2242	0.8432	0	0	0	0
chr3	146191374	146191724	chr3:146191374-146191724	.	.	146191374	146191724	0	1	350	146191373	non.ARBS.M.bed	0	0	0	1.067	0	0	0	0
chr2	21869593	21869943	chr2:21869593-21869943	.	.	21869593	21869943	0	1	350	21869591	non.ARBS.M.bed	0	0	0.7258	0.3416	0	0	0	0
chr7	34285982	34286332	chr7:34285982-34286332	.	.	34285982	34286332	0	1	350	34285979	non.ARBS.M.bed	0	0	0.6084	0.459	0	0	0	0
chr3	101773920	101774270	chr3:101773920-101774270	.	.	101773920	101774270	0	1	350	101773919	non.ARBS.M.bed	0	0	0	1.067	0	0	0	0
chr18	39331123	39331473	chr18:39331123-39331473	.	.	39331123	39331473	0	1	350	39331120	non.ARBS.M.bed	0	0	0	1.067	0	0	0	0
chr3	21845114	21845464	chr3:21845114-21845464	.	.	21845114	21845464	0	1	350	21845112	non.ARBS.M.bed	0	0	0.95	0.1174	0	0	0	0
chr6	22599340	22599690	chr6:22599340-22599690	.	.	22599340	22599690	0	1	350	22599338	non.ARBS.M.bed	0	0	0	1.067	0	0	0	0
chr6	93875542	93875892	chr6:93875542-93875892	.	.	93875542	93875892	0	1	350	93875533	non.ARBS.M.bed	0	0	0	1.067	0	0	0	0
chr7	41160640	41160990	chr7:41160640-41160990	.	.	41160640	41160990	0	1	350	41160636	non.ARBS.M.bed	0	0	1.067	0	0	0	0	0
chr10	60228078	60228428	chr10:60228078-60228428	.	.	60228078	60228428	0	1	350	60228072	non.ARBS.M.bed	0	0	1.067	0	0	0	0	0
chr2	13120291	13120641	chr2:13120291-13120641	.	.	13120291	13120641	0	1	350	13120290	non.ARBS.M.bed	0	0	0.1708	0.8966	0	0	0	0
chr2	230377184	230377534	chr2:230377184-230377534	.	.	230377184	230377534	0	1	350	230377182	non.ARBS.M.bed	0	0	0.6298	0.4376	0	0	0	0
chr11	19628988	19629338	chr11:19628988-19629338	.	.	19628988	19629338	0	1	350	19628987	non.ARBS.M.bed	0	0	0.1388	0.9286	0	0	0	0
chr6	93686663	93687013	chr6:93686663-93687013	.	.	93686663	93687013	0	1	350	93686654	non.ARBS.M.bed	0	0	1.067	0	0	0	0	0
chr2	148283133	148283483	chr2:148283133-148283483	.	.	148283133	148283483	0	1	350	148283132	non.ARBS.M.bed	0	0	0.08539	0.982	0	0	0	0
chr5	156399098	156399448	chr5:156399098-156399448	.	.	156399098	156399448	0	1	350	156399097	non.ARBS.M.bed	0	0	0.2455	0.8219	0	0	0	0
chr3	107157390	107157740	chr3:107157390-107157740	.	.	107157390	107157740	0	1	350	107157389	non.ARBS.M.bed	0	0	0	1.067	0	0	0	0
chr7	17315742	17316092	chr7:17315742-17316092	.	.	17315742	17316092	0	1	350	17315741	non.ARBS.M.bed	0	0	0.7152	0.3522	0	0	0	0
chr6	125064038	125064388	chr6:125064038-125064388	.	.	125064038	125064388	0	1	350	125064037	non.ARBS.M.bed	0	0	0.6725	0.3949	0	0	0	0
chr14	69016948	69017298	chr14:69016948-69017298	.	.	69016948	69017298	0	1	350	69016942	non.ARBS.M.bed	0	0	0.2455	0.8219	0	0	0	0
chr1	60893748	60894098	chr1:60893748-60894098	.	.	60893748	60894098	0	1	350	60893742	non.ARBS.M.bed	0	0	0	1.067	0	0	0	0
chr6	122295252	122295602	chr6:122295252-122295602	.	.	122295252	122295602	0	1	350	122295251	non.ARBS.M.bed	0	0	0.2882	0.7792	0	0	0	0
chr13	45444496	45444846	chr13:45444496-45444846	.	.	45444496	45444846	0	1	350	45444492	non.ARBS.M.bed	0	0	1.067	0	0	0	0	0
chr16	67369884	67370234	chr16:67369884-67370234	.	.	67369884	67370234	0	1	350	67369878	non.ARBS.M.bed	0	0	0.6298	0.4376	0	0	0	0
chr13	75553044	75553394	chr13:75553044-75553394	.	.	75553044	75553394	0	1	350	75553037	non.ARBS.M.bed	0	0	0.7365	0.3309	0	0	0	0
chr4	146600546	146600896	chr4:146600546-146600896	.	.	146600546	146600896	0	1	350	146600545	non.ARBS.M.bed	0	0	0	1.067	0	0	0	0
chr14	58285085	58285435	chr14:58285085-58285435	.	.	58285085	58285435	0	1	350	58285080	non.ARBS.M.bed	0	0	0.6404	0.427	0	0	0	0
chr20	12010970	12011320	chr20:12010970-12011320	.	.	12010970	12011320	0	1	350	12010969	non.ARBS.M.bed	0	0	0	1.067	0	0	0	0
chr2	212273038	212273388	chr2:212273038-212273388	.	.	212273038	212273388	0	1	350	212273036	non.ARBS.M.bed	0	0	1.067	0	0	0	0	0
chr2	139651156	139651506	chr2:139651156-139651506	.	.	139651156	139651506	0	1	350	139651155	non.ARBS.M.bed	0	0	0	1.067	0	0	0	0
chr2	123123848	123124198	chr2:123123848-123124198	.	.	123123848	123124198	0	1	350	123123847	non.ARBS.M.bed	0	0	0	1.067	0	0	0	0
chr12	20853760	20854110	chr12:20853760-20854110	.	.	20853760	20854110	0	1	350	20853758	non.ARBS.M.bed	0	0	0	1.067	0	0	0	0
chr9	22301112	22301462	chr9:22301112-22301462	.	.	22301112	22301462	0	1	350	22301110	non.ARBS.M.bed	0	0	0.3949	0.6725	0	0	0	0
chr7	108240748	108241098	chr7:108240748-108241098	.	.	108240748	108241098	0	1	350	108240747	non.ARBS.M.bed	0	0	0.7792	0.2882	0	0	0	0
chr15	27163324	27163674	chr15:27163324-27163674	.	.	27163324	27163674	0	1	350	27163322	non.ARBS.M.bed	0	0	1.067	0	0	0	0	0
chr7	142941271	142941621	chr7:142941271-142941621	.	.	142941271	142941621	0	1	350	142941270	non.ARBS.M.bed	0	0	0.491	0.5764	0	0	0	0
chr11	95081838	95082188	chr11:95081838-95082188	.	.	95081838	95082188	0	1	350	95081829	non.ARBS.M.bed	0	0	1.067	0	0	0	0	0
chr9	85212578	85212928	chr9:85212578-85212928	.	.	85212578	85212928	0	1	350	85212570	non.ARBS.M.bed	0	0	0	0	0	0.3488	0.7151	0
chr8	96329631	96329981	chr8:96329631-96329981	.	.	96329631	96329981	0	1	350	96329622	non.ARBS.M.bed	0	0.2954	0.7365	0	0	0	0	0
chr7	96429896	96430246	chr7:96429896-96430246	.	.	96429896	96430246	0	1	350	96429887	non.ARBS.M.bed	0	0	0	1.025	0	0	0	0
chr14	71704144	71704494	chr14:71704144-71704494	.	.	71704144	71704494	0	1	350	71704137	non.ARBS.M.bed	0	0	0	1.003	0	0	0	0
chr18	36887672	36888022	chr18:36887672-36888022	.	.	36887672	36888022	0	1	350	36887669	non.ARBS.M.bed	0	0	0	0	0.9717	0	0	0
chr10	77811004	77811354	chr10:77811004-77811354	.	.	77811004	77811354	0	1	350	77810997	non.ARBS.M.bed	0.2763	0.6765	0	0	0	0	0	0
chr11	76747224	76747574	chr11:76747224-76747574	.	.	76747224	76747574	0	1	350	76747217	non.ARBS.M.bed	0	0.9528	0	0	0	0	0	0
chr7	11268046	11268396	chr7:11268046-11268396	.	.	11268046	11268396	0	1	350	11268045	non.ARBS.M.bed	0	0.9528	0	0	0	0	0	0
chr7	143116887	143117237	chr7:143116887-143117237	.	.	143116887	143117237	0	1	350	143116886	non.ARBS.M.bed	0.5908	0.3621	0	0	0	0	0	0
chr15	70688867	70689217	chr15:70688867-70689217	.	.	70688867	70689217	0	1	350	70688860	non.ARBS.M.bed	0.9528	0	0	0	0	0	0	0
chr15	99071388	99071738	chr15:99071388-99071738	.	.	99071388	99071738	0	1	350	99071379	non.ARBS.M.bed	0	0	0	0.9393	0	0	0	0
chr6	45991948	45992298	chr6:45991948-45992298	.	.	45991948	45992298	0	1	350	45991944	non.ARBS.M.bed	0	0.9338	0	0	0	0	0	0
chr1	66023482	66023832	chr1:66023482-66023832	.	.	66023482	66023832	0	1	350	66023476	non.ARBS.M.bed	0	0	0	0.8753	0	0	0	0
chr11	27226682	27227032	chr11:27226682-27227032	.	.	27226682	27227032	0	1	350	27226680	non.ARBS.M.bed	0	0	0	0.8753	0	0	0	0
chr12	44762138	44762488	chr12:44762138-44762488	.	.	44762138	44762488	0	1	350	44762134	non.ARBS.M.bed	0	0.8385	0	0	0	0	0	0
chr2	234651223	234651573	chr2:234651223-234651573	.	.	234651223	234651573	0	1	350	234651221	non.ARBS.M.bed	0	0	0.8219	0	0	0	0	0
chr8	117010476	117010826	chr8:117010476-117010826	.	.	117010476	117010826	0	1	350	117010475	non.ARBS.M.bed	0	0	0	0.8112	0	0	0	0
chr9	93882474	93882824	chr9:93882474-93882824	.	.	93882474	93882824	0	1	350	93882465	non.ARBS.M.bed	0	0	0.8112	0	0	0	0	0
chr15	62805983	62806333	chr15:62805983-62806333	.	.	62805983	62806333	0	1	350	62805977	non.ARBS.M.bed	0.8004	0	0	0	0	0	0	0
chr12	51017060	51017410	chr12:51017060-51017410	.	.	51017060	51017410	0	1	350	51017055	non.ARBS.M.bed	0	0.7623	0	0	0	0	0	0
chr11	73707330	73707680	chr11:73707330-73707680	.	.	73707330	73707680	0	1	350	73707323	non.ARBS.M.bed	0	0	0.7472	0	0	0	0	0
chr13	93770330	93770680	chr13:93770330-93770680	.	.	93770330	93770680	0	1	350	93770321	non.ARBS.M.bed	0	0	0.7472	0	0	0	0	0
chr9	109402438	109402788	chr9:109402438-109402788	.	.	109402438	109402788	0	1	350	109402437	non.ARBS.M.bed	0.5908	0	0	0	0.1495	0	0	0
chr6	22764583	22764933	chr6:22764583-22764933	.	.	22764583	22764933	0	1	350	22764581	non.ARBS.M.bed	0	0	0.7152	0	0	0	0	0
chr17	12439234	12439584	chr17:12439234-12439584	.	.	12439234	12439584	0	1	350	12439233	non.ARBS.M.bed	0	0	0	0	0	0	0	0.7151
chr6	167288350	167288700	chr6:167288350-167288700	.	.	167288350	167288700	0	1	350	167288349	non.ARBS.M.bed	0	0	0	0	0	0	0	0.7151
chr3	170945834	170946184	chr3:170945834-170946184	.	.	170945834	170946184	0	1	350	170945833	non.ARBS.M.bed	0	0	0	0	0	0	0	0.7151
chr2	183959406	183959756	chr2:183959406-183959756	.	.	183959406	183959756	0	1	350	183959405	non.ARBS.M.bed	0	0	0	0	0.5482	0.1495	0	0
chr9	85195800	85196150	chr9:85195800-85196150	.	.	85195800	85196150	0	1	350	85195792	non.ARBS.M.bed	0	0	0	0	0.6229	0	0	0
chr9	114367450	114367800	chr9:114367450-114367800	.	.	114367450	114367800	0	1	350	114367449	non.ARBS.M.bed	0	0	0	0	0	0.6229	0	0
chr12	77543508	77543858	chr12:77543508-77543858	.	.	77543508	77543858	0	1	350	77543501	non.ARBS.M.bed	0	0	0	0.6191	0	0	0	0
chr2	175367942	175368292	chr2:175367942-175368292	.	.	175367942	175368292	0	1	350	175367941	non.ARBS.M.bed	0	0	0.6191	0	0	0	0	0
chr5	39633164	39633514	chr5:39633164-39633514	.	.	39633164	39633514	0	1	350	39633161	non.ARBS.M.bed	0	0.6098	0	0	0	0	0	0
chr20	4584256	4584606	chr20:4584256-4584606	.	.	4584256	4584606	0	1	350	4584252	non.ARBS.M.bed	0	0	0	0.5977	0	0	0	0
chr17	71856562	71856912	chr17:71856562-71856912	.	.	71856562	71856912	0	1	350	71856555	non.ARBS.M.bed	0	0.5908	0	0	0	0	0	0
chr21	37535495	37535845	chr21:37535495-37535845	.	.	37535495	37535845	0	1	350	37535492	non.ARBS.M.bed	0	0	0	0	0	0.5606	0	0
chr13	62523952	62524302	chr13:62523952-62524302	.	.	62523952	62524302	0	1	350	62523946	non.ARBS.M.bed	0	0	0	0.555	0	0	0	0
chr4	82298252	82298602	chr4:82298252-82298602	.	.	82298252	82298602	0	1	350	82298244	non.ARBS.M.bed	0	0	0	0.5337	0	0	0	0
chr15	61926054	61926404	chr15:61926054-61926404	.	.	61926054	61926404	0	1	350	61926048	non.ARBS.M.bed	0	0	0.3095	0.2242	0	0	0	0
chr7	146286860	146287210	chr7:146286860-146287210	.	.	146286860	146287210	0	1	350	146286859	non.ARBS.M.bed	0	0	0.3736	0.1601	0	0	0	0
chr6	147347780	147348130	chr6:147347780-147348130	.	.	147347780	147348130	0	1	350	147347779	non.ARBS.M.bed	0	0	0.2135	0.3202	0	0	0	0
chr12	93357363	93357713	chr12:93357363-93357713	.	.	93357363	93357713	0	1	350	93357354	non.ARBS.M.bed	0	0	0	0.5337	0	0	0	0
chr2	41675522	41675872	chr2:41675522-41675872	.	.	41675522	41675872	0	1	350	41675518	non.ARBS.M.bed	0	0	0.5017	0.03202	0	0	0	0
chr16	2438700	2439050	chr16:2438700-2439050	.	.	2438700	2439050	0	1	350	2438698	non.ARBS.M.bed	0	0	0.5337	0	0	0	0	0
chr4	187004754	187005104	chr4:187004754-187005104	.	.	187004754	187005104	0	1	350	187004753	non.ARBS.M.bed	0	0.5145	0	0	0	0	0	0
chr9	104576154	104576504	chr9:104576154-104576504	.	.	104576154	104576504	0	1	350	104576153	non.ARBS.M.bed	0	0.5145	0	0	0	0	0	0
chrX	122472497	122472847	chrX:122472497-122472847	.	.	122472497	122472847	0	1	350	122472496	non.ARBS.M.bed	0	0	0	0.5017	0	0	0	0
chr4	79026214	79026564	chr4:79026214-79026564	.	.	79026214	79026564	0	1	350	79026207	non.ARBS.M.bed	0.343	0.1334	0	0	0	0	0	0
chr4	96257847	96258197	chr4:96257847-96258197	.	.	96257847	96258197	0	1	350	96257838	non.ARBS.M.bed	0	0.4478	0	0	0	0	0	0
chrX	9288891	9289241	chrX:9288891-9289241	.	.	9288891	9289241	0	1	350	9288882	non.ARBS.M.bed	0	0	0	0.4376	0	0	0	0
chr8	116816343	116816693	chr8:116816343-116816693	.	.	116816343	116816693	0	1	350	116816342	non.ARBS.M.bed	0	0.4097	0	0	0	0	0	0
chr7	20957108	20957458	chr7:20957108-20957458	.	.	20957108	20957458	0	1	350	20957106	non.ARBS.M.bed	0.4002	0	0	0	0	0	0	0
chr3	55451127	55451477	chr3:55451127-55451477	.	.	55451127	55451477	0	1	350	55451122	non.ARBS.M.bed	0	0	0	0	0	0.3364	0	0
chr15	73189683	73190033	chr15:73189683-73190033	.	.	73189683	73190033	0	1	350	73189676	non.ARBS.M.bed	0	0.3144	0	0	0	0	0	0
chr4	28280121	28280471	chr4:28280121-28280471	.	.	28280121	28280471	0	1	350	28280119	non.ARBS.M.bed	0	0	0.3095	0	0	0	0	0
chr8	94667479	94667829	chr8:94667479-94667829	.	.	94667479	94667829	0	1	350	94667470	non.ARBS.M.bed	0	0	0	0	0	0	0.3004	0
chr5	118753478	118753828	chr5:118753478-118753828	.	.	118753478	118753828	0	1	350	118753477	non.ARBS.M.bed	0	0	0	0.2989	0	0	0	0
chr1	185311878	185312228	chr1:185311878-185312228	.	.	185311878	185312228	0	1	350	185311877	non.ARBS.M.bed	0	0.2668	0	0	0	0	0	0
chr9	71962377	71962727	chr9:71962377-71962727	.	.	71962377	71962727	0	1	350	71962370	non.ARBS.M.bed	0	0	0.2455	0	0	0	0	0
chr4	88233028	88233378	chr4:88233028-88233378	.	.	88233028	88233378	0	1	350	88233020	non.ARBS.M.bed	0	0	0.2348	0	0	0	0	0
chr8	81158870	81159220	chr8:81158870-81159220	.	.	81158870	81159220	0	1	350	81158862	non.ARBS.M.bed	0	0.1906	0	0	0	0	0	0
chr1	65959415	65959765	chr1:65959415-65959765	.	.	65959415	65959765	0	1	350	65959409	non.ARBS.M.bed	0	0	0	0	0	0.1869	0	0
chr6	22699538	22699888	chr6:22699538-22699888	.	.	22699538	22699888	0	1	350	22699536	non.ARBS.M.bed	0	0	0	0	0	0	0.1716	0
chr7	131785116	131785466	chr7:131785116-131785466	.	.	131785116	131785466	0	1	350	131785115	non.ARBS.M.bed	0	0.1525	0	0	0	0	0	0
chr3	2886308	2886658	chr3:2886308-2886658	.	.	2886308	2886658	0	1	350	2886306	non.ARBS.M.bed	0	0	0	0	0	0.09966	0	0
chr1	69183546	69183896	chr1:69183546-69183896	.	.	69183546	69183896	0	1	350	69183540	non.ARBS.M.bed	0	0	0.0427	0	0	0	0	0
chr9	71527852	71528202	chr9:71527852-71528202	.	.	71527852	71528202	0	1	350	71527845	non.ARBS.M.bed	0	0	0	0	0	0.02492	0	0
chr3	139905099	139905449	chr3:139905099-139905449	.	.	139905099	139905449	0	1	350	139905098	non.ARBS.M.bed	0	0	0	0	0	0	0.0143	0
chr7	18592601	18592951	chr7:18592601-18592951	.	.	18592601	18592951	0	1	350	18592600	non.ARBS.M.bed	0	0	0	0	0	0.01246	0	0
chr3	154800479	154800829	chr3:154800479-154800829	.	.	154800479	154800829	0	1	350	154800478	non.ARBS.P.bed	179.8	132.2	26.67	25.14	152.2	114.1	7.752	7.795
chr3	175202626	175202976	chr3:175202626-175202976	.	.	175202626	175202976	0	1	350	175202625	non.ARBS.P.bed	40.43	53.14	101.2	111.9	45.92	42.43	110.6	126.2
chr6	142629299	142629649	chr6:142629299-142629649	.	.	142629299	142629649	0	1	350	142629298	non.ARBS.P.bed	51.56	89.77	19.48	21.09	52.39	84.34	21.01	30.48
chr4	102177658	102178008	chr4:102177658-102178008	.	.	102177658	102178008	0	1	350	102177657	non.ARBS.P.bed	2.211	9.91	75.22	52.53	2.492	4.161	65.32	52.93
chr11	4772600	4772950	chr11:4772600-4772950	.	.	4772600	4772950	0	1	350	4772596	non.ARBS.P.bed	46.45	58.36	0	0	45.47	89.7	0	0
chr3	153943538	153943888	chr3:153943538-153943888	.	.	153943538	153943888	0	1	350	153943537	non.ARBS.P.bed	88.76	54.97	4.12	4.825	48.54	25.76	1.774	3.232
chr16	56716190	56716540	chr16:56716190-56716540	.	.	56716190	56716540	0	1	350	56716185	non.ARBS.P.bed	10.48	66.89	10.89	0	12.52	84.9	15.16	0
chr10	62147478	62147828	chr10:62147478-62147828	.	.	62147478	62147828	0	1	350	62147472	non.ARBS.P.bed	0	0	44.23	47.84	0	0	35.03	41.03
chr2	189264610	189264960	chr2:189264610-189264960	.	.	189264610	189264960	0	1	350	189264609	non.ARBS.P.bed	39.73	47.17	0	0	36.25	35.75	0	0
chr17	27264506	27264856	chr17:27264506-27264856	.	.	27264506	27264856	0	1	350	27264504	non.ARBS.P.bed	4.45	15.43	32.82	34.74	2.791	6.005	26.72	31.72
chr4	1205788	1206138	chr4:1205788-1206138	.	.	1205788	1206138	0	1	350	1205787	non.ARBS.P.bed	37.19	30.2	18.97	12.5	9.692	10.24	21.31	14.42
chr6	110975552	110975902	chr6:110975552-110975902	.	.	110975552	110975902	0	1	350	110975551	non.ARBS.P.bed	2.677	3.992	32.34	30.16	5.245	6.516	33.32	18.45
chr18	56722246	56722596	chr18:56722246-56722596	.	.	56722246	56722596	0	1	350	56722241	non.ARBS.P.bed	13.06	66.58	5.529	0.6191	4.186	34.66	5.049	1.959
chr1	12536160	12536510	chr1:12536160-12536510	.	.	12536160	12536510	0	1	350	12536159	non.ARBS.P.bed	8.194	25.92	40.24	0	8.658	14.14	23.31	0.143
chr7	75738224	75738574	chr7:75738224-75738574	.	.	75738224	75738574	0	1	350	75738217	non.ARBS.P.bed	0.7146	3.306	37.4	0.5764	0	6.802	68.01	0.7866
chr15	31198492	31198842	chr15:31198492-31198842	.	.	31198492	31198842	0	1	350	31198489	non.ARBS.P.bed	37.75	36.38	0	0	24.79	18.46	0	0
chr11	114034848	114035198	chr11:114034848-114035198	.	.	114034848	114035198	0	1	350	114034847	non.ARBS.P.bed	53.2	43.46	4.312	0.5764	7.375	6.329	1.487	0
chr2	113916726	113917076	chr2:113916726-113917076	.	.	113916726	113917076	0	1	350	113916725	non.ARBS.P.bed	35.16	40.32	1.324	0	18.92	19.37	0.7151	0
chr4	123621520	123621870	chr4:123621520-123621870	.	.	123621520	123621870	0	1	350	123621519	non.ARBS.P.bed	56.93	7.956	0	0	33.95	13.27	1.144	0
chr1	162538772	162539122	chr1:162538772-162539122	.	.	162538772	162539122	0	1	350	162538771	non.ARBS.P.bed	39.6	35.14	0.5977	0	21.07	12.42	0	0
chr21	17350562	17350912	chr21:17350562-17350912	.	.	17350562	17350912	0	1	350	17350561	non.ARBS.P.bed	23.8	42.9	1.857	1.345	18.49	15.9	2.503	1.788
chr6	111273693	111274043	chr6:111273693-111274043	.	.	111273693	111274043	0	1	350	111273692	non.ARBS.P.bed	7.346	45.91	13.85	0	12.06	19.01	9.182	0
chr8	128031012	128031362	chr8:128031012-128031362	.	.	128031012	128031362	0	1	350	128031011	non.ARBS.P.bed	13.28	26.39	1.879	1.067	16.15	37.75	9.325	0
chr7	116676298	116676648	chr7:116676298-116676648	.	.	116676298	116676648	0	1	350	116676297	non.ARBS.P.bed	19.3	23.51	1.398	0.2882	24.53	26.45	7.952	0
chr18	56733052	56733402	chr18:56733052-56733402	.	.	56733052	56733402	0	1	350	56733047	non.ARBS.P.bed	17.32	13.07	23.65	18.51	20.77	5.17	0	2.861
chr1	235096556	235096906	chr1:235096556-235096906	.	.	235096556	235096906	0	1	350	235096554	non.ARBS.P.bed	17.44	22.33	4.195	4.408	17.6	24.43	1.959	5.993
chr3	195633252	195633602	chr3:195633252-195633602	.	.	195633252	195633602	0	1	350	195633251	non.ARBS.P.bed	0.9338	1.448	25.06	36.38	3.04	0	14.6	15.38
chr16	68263063	68263413	chr16:68263063-68263413	.	.	68263063	68263413	0	1	350	68263057	non.ARBS.P.bed	2.03	1.782	18.68	23.53	3.725	4.373	16.99	21.31
chr8	38124742	38125092	chr8:38124742-38125092	.	.	38124742	38125092	0	1	350	38124739	non.ARBS.P.bed	1.429	9.795	17.84	21.38	0.3115	3.949	18.45	19.11
chr12	102455114	102455464	chr12:102455114-102455464	.	.	102455114	102455464	0	1	350	102455113	non.ARBS.P.bed	8.995	5.66	30.93	17.19	5.257	0	11.13	12.04
chr1	150540782	150541132	chr1:150540782-150541132	.	.	150540782	150541132	0	1	350	150540781	non.ARBS.P.bed	7.585	6.022	12.7	17.08	6.092	2.853	17.94	19.14
chr6	76457223	76457573	chr6:76457223-76457573	.	.	76457223	76457573	0	1	350	76457216	non.ARBS.P.bed	7.47	17.67	12.83	6.511	10.96	12.71	11.97	8.61
chr1	201250735	201251085	chr1:201250735-201251085	.	.	201250735	201251085	0	1	350	201250733	non.ARBS.P.bed	10.43	27.73	16.28	21.4	4.236	3.239	1.001	1.859
chr11	114000859	114001209	chr11:114000859-114001209	.	.	114000859	114001209	0	1	350	114000858	non.ARBS.P.bed	25.03	37.93	2.743	1.964	9.705	7.849	0	0
chr1	37965008	37965358	chr1:37965008-37965358	.	.	37965008	37965358	0	1	350	37965005	non.ARBS.P.bed	4.688	16.47	14.25	11.84	6.541	10.98	11.7	8.696
chr5	113713793	113714143	chr5:113713793-113714143	.	.	113713793	113714143	0	1	350	113713792	non.ARBS.P.bed	26.56	28.83	0	0	13.32	14.35	0	0
chr5	162868144	162868494	chr5:162868144-162868494	.	.	162868144	162868494	0	1	350	162868143	non.ARBS.P.bed	27.44	11.3	0	2.071	25.6	10.13	1.43	4.834
chr5	38614391	38614741	chr5:38614391-38614741	.	.	38614391	38614741	0	1	350	38614388	non.ARBS.P.bed	15.7	18.56	0.09607	0	15.55	31.23	0.2574	0.5864
chr9	33329253	33329603	chr9:33329253-33329603	.	.	33329253	33329603	0	1	350	33329250	non.ARBS.P.bed	9.652	24.84	1.003	0	13.54	31.2	0.6722	0
